name,url
es_Tranv%C3%ADa-Metropolitano-Barcelona,https://routing.spline.de/gtfs/es_Tranv%C3%ADa-Metropolitano-Barcelona.gtfs.zip
es_Tranv%C3%ADa-Metropolitano-Bes%C3%B3s-Barcelona,https://routing.spline.de/gtfs/es_Tranv%C3%ADa-Metropolitano-Bes%C3%B3s-Barcelona.gtfs.zip
es_Tranv%C3%ADa-de-Murcia,https://routing.spline.de/gtfs/es_Tranv%C3%ADa-de-Murcia.gtfs.zip
es_Tranv%C3%ADa-de-Zaragoza,https://routing.spline.de/gtfs/es_Tranv%C3%ADa-de-Zaragoza.gtfs.zip
es_Trenes-y-tranv%C3%ADas-de-Alicante-y-Costa-Blanca,https://routing.spline.de/gtfs/es_Trenes-y-tranv%C3%ADas-de-Alicante-y-Costa-Blanca.gtfs.zip
es_Unauto,https://routing.spline.de/gtfs/es_Unauto.gtfs.zip
es_VAC-124.-Huesca-Lleida-con-hijuelas,https://routing.spline.de/gtfs/es_VAC-124.-Huesca-Lleida-con-hijuelas.gtfs.zip
es_VAC-231.-Madrid%2C-Piedrabuena-%28Ciudad-Real%29-y-Agudo-%28Ciudad-Real%29,https://routing.spline.de/gtfs/es_VAC-231.-Madrid%2C-Piedrabuena-%28Ciudad-Real%29-y-Agudo-%28Ciudad-Real%29.gtfs.zip
es_VAC-232.-Madrid%2C-M%C3%A1laga-y-Algeciras-%28C%C3%A1diz%29,https://routing.spline.de/gtfs/es_VAC-232.-Madrid%2C-M%C3%A1laga-y-Algeciras-%28C%C3%A1diz%29.gtfs.zip
es_VAC-245.-Huesca-Barcelona,https://routing.spline.de/gtfs/es_VAC-245.-Huesca-Barcelona.gtfs.zip
et_addisababatransportall,https://routing.spline.de/gtfs/et_addisababatransportall.gtfs.zip
eu_blablacar-bus,https://routing.spline.de/gtfs/eu_blablacar-bus.gtfs.zip
eu_eurostar,https://routing.spline.de/gtfs/eu_eurostar.gtfs.zip
eu_flixbus,https://routing.spline.de/gtfs/eu_flixbus.gtfs.zip
eu_thalys,https://routing.spline.de/gtfs/eu_thalys.gtfs.zip
fi_203,https://routing.spline.de/gtfs/fi_203.gtfs.zip
fi_207,https://routing.spline.de/gtfs/fi_207.gtfs.zip
fi_209,https://routing.spline.de/gtfs/fi_209.gtfs.zip
fi_211,https://routing.spline.de/gtfs/fi_211.gtfs.zip
fi_217,https://routing.spline.de/gtfs/fi_217.gtfs.zip
fi_219,https://routing.spline.de/gtfs/fi_219.gtfs.zip
fi_221,https://routing.spline.de/gtfs/fi_221.gtfs.zip
fi_223,https://routing.spline.de/gtfs/fi_223.gtfs.zip
fi_225,https://routing.spline.de/gtfs/fi_225.gtfs.zip
fi_227,https://routing.spline.de/gtfs/fi_227.gtfs.zip
fi_229,https://routing.spline.de/gtfs/fi_229.gtfs.zip
fi_231,https://routing.spline.de/gtfs/fi_231.gtfs.zip
fi_232,https://routing.spline.de/gtfs/fi_232.gtfs.zip
fi_237,https://routing.spline.de/gtfs/fi_237.gtfs.zip
fi_239,https://routing.spline.de/gtfs/fi_239.gtfs.zip
fi_249,https://routing.spline.de/gtfs/fi_249.gtfs.zip
fi_digitraffic,https://routing.spline.de/gtfs/fi_digitraffic.gtfs.zip
fi_finferries,https://routing.spline.de/gtfs/fi_finferries.gtfs.zip
fi_hsl,https://routing.spline.de/gtfs/fi_hsl.gtfs.zip
fi_matka,https://routing.spline.de/gtfs/fi_matka.gtfs.zip
fi_tampere,https://routing.spline.de/gtfs/fi_tampere.gtfs.zip
fi_turku,https://routing.spline.de/gtfs/fi_turku.gtfs.zip
fr_Brittany,https://routing.spline.de/gtfs/fr_Brittany.gtfs.zip
fr_agen-gtfs-scolaire,https://routing.spline.de/gtfs/fr_agen-gtfs-scolaire.gtfs.zip
fr_agen-gtfs-tad,https://routing.spline.de/gtfs/fr_agen-gtfs-tad.gtfs.zip
fr_agen-gtfs-urbain,https://routing.spline.de/gtfs/fr_agen-gtfs-urbain.gtfs.zip
fr_agence-agglobus,https://routing.spline.de/gtfs/fr_agence-agglobus.gtfs.zip
fr_agglobus-offre-theorique-mobilite-reseau-urbain-de-bourges,https://routing.spline.de/gtfs/fr_agglobus-offre-theorique-mobilite-reseau-urbain-de-bourges.gtfs.zip
fr_agglobus,https://routing.spline.de/gtfs/fr_agglobus.gtfs.zip
fr_agglopolys-offre-theorique-mobilite-reseau-urbain-azalys-de-blois,https://routing.spline.de/gtfs/fr_agglopolys-offre-theorique-mobilite-reseau-urbain-azalys-de-blois.gtfs.zip
fr_agregat-oura,https://routing.spline.de/gtfs/fr_agregat-oura.gtfs.zip
fr_ametis,https://routing.spline.de/gtfs/fr_ametis.gtfs.zip
fr_amibus-intercom-de-la-vire-au-noireau,https://routing.spline.de/gtfs/fr_amibus-intercom-de-la-vire-au-noireau.gtfs.zip
fr_angers-loire-metropole-reseau-irigo-gtfs-gtfs-rt-siri,https://routing.spline.de/gtfs/fr_angers-loire-metropole-reseau-irigo-gtfs-gtfs-rt-siri.gtfs.zip
fr_ar-bus-landerneau-daoulas-transport,https://routing.spline.de/gtfs/fr_ar-bus-landerneau-daoulas-transport.gtfs.zip
fr_argentanbus-argentan-intercom,https://routing.spline.de/gtfs/fr_argentanbus-argentan-intercom.gtfs.zip
fr_arrets-circuits-et-horaires-du-reseau-optymo-de-belfort,https://routing.spline.de/gtfs/fr_arrets-circuits-et-horaires-du-reseau-optymo-de-belfort.gtfs.zip
fr_arrets-de-bus-communaute-dagglomeration-le-grand-narbonne,https://routing.spline.de/gtfs/fr_arrets-de-bus-communaute-dagglomeration-le-grand-narbonne.gtfs.zip
fr_arrets-et-horaires-theoriques-bus-temps-reel,https://routing.spline.de/gtfs/fr_arrets-et-horaires-theoriques-bus-temps-reel.gtfs.zip
fr_arrets-horaires-et-circuit-de-la-lignes-yeu-continent-gtfs,https://routing.spline.de/gtfs/fr_arrets-horaires-et-circuit-de-la-lignes-yeu-continent-gtfs.gtfs.zip
fr_arrets-horaires-et-circuits-des-lignes-de-transports-aleop-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-circuits-des-lignes-de-transports-aleop-1.gtfs.zip
fr_arrets-horaires-et-circuits-des-lignes-de-transports-en-commun-en-pays-de-la-loire-gtfs-destineo-reseaux-aom-aleop-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-circuits-des-lignes-de-transports-en-commun-en-pays-de-la-loire-gtfs-destineo-reseaux-aom-aleop-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-bac-nva-m,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-bac-nva-m.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-bri-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-bri-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-car-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-car-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cha-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cha-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cma-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cma-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cog-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cog-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cor-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cor-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cre-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-cre-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-dor-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-dor-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-dse-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-dse-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-gir-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-gir-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-hvi-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-hvi-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lan-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lan-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lga-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lga-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lib-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lib-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lim-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lim-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lro-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-lro-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-mdm-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-mdm-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-nio-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-nio-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-pat-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-pat-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-per-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-per-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-roc-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-roc-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-sai-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-sai-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-tut-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-tut-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-vdg-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-vdg-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-vie-nva-m-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-naq-vie-nva-m-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-des-reseaux-nva-mobilite-agreges-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-des-reseaux-nva-mobilite-agreges-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-du-reseau-de-transports-beemob-beziers-mediterranee,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-du-reseau-de-transports-beemob-beziers-mediterranee.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-du-reseau-monrezo-cucm-gtfs-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-du-reseau-monrezo-cucm-gtfs-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-du-reseau-routier-regional-de-transport-scolaire-et-interurbain-60-oise-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-du-reseau-routier-regional-de-transport-scolaire-et-interurbain-60-oise-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-du-reseau-stan-gtfs,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-du-reseau-stan-gtfs.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-interurbain-02-aisne,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-interurbain-02-aisne.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-interurbain-62-pas-de-calais-1,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-interurbain-62-pas-de-calais-1.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-interurbain-80-somme,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-interurbain-80-somme.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-scolaire-02-aisne,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-scolaire-02-aisne.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-scolaire-80-somme,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-scolaire-80-somme.gtfs.zip
fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-scolaire-et-interurbain-59-nord,https://routing.spline.de/gtfs/fr_arrets-horaires-et-parcours-theoriques-gtfs-du-reseau-routier-regional-de-transport-scolaire-et-interurbain-59-nord.gtfs.zip
fr_arrets-itineraires-et-horaires-theoriques-des-reseaux-de-transport-des-membres-de-jvmalin,https://routing.spline.de/gtfs/fr_arrets-itineraires-et-horaires-theoriques-des-reseaux-de-transport-des-membres-de-jvmalin.gtfs.zip
fr_arrets-lignes-regulieres-reseau-de-transport-urbain-a-autun,https://routing.spline.de/gtfs/fr_arrets-lignes-regulieres-reseau-de-transport-urbain-a-autun.gtfs.zip
fr_astrobus-lisieux-normandie,https://routing.spline.de/gtfs/fr_astrobus-lisieux-normandie.gtfs.zip
fr_bacs-de-seine-departement-seine-maritime,https://routing.spline.de/gtfs/fr_bacs-de-seine-departement-seine-maritime.gtfs.zip
fr_bagnoles-de-lorne,https://routing.spline.de/gtfs/fr_bagnoles-de-lorne.gtfs.zip
fr_base-de-donnees-multimodale-des-reseaux-de-transport-public-normands,https://routing.spline.de/gtfs/fr_base-de-donnees-multimodale-des-reseaux-de-transport-public-normands.gtfs.zip
fr_base-de-donnees-multimodale-transports-publics-en-bretagne-korrigo-gtfs,https://routing.spline.de/gtfs/fr_base-de-donnees-multimodale-transports-publics-en-bretagne-korrigo-gtfs.gtfs.zip
fr_breizhgo-35-experimentation,https://routing.spline.de/gtfs/fr_breizhgo-35-experimentation.gtfs.zip
fr_breizhgo-car,https://routing.spline.de/gtfs/fr_breizhgo-car.gtfs.zip
fr_breizhgo-ter,https://routing.spline.de/gtfs/fr_breizhgo-ter.gtfs.zip
fr_bus-pastel-saint-quentin-horaires-2024,https://routing.spline.de/gtfs/fr_bus-pastel-saint-quentin-horaires-2024.gtfs.zip
fr_bybus-bayeux-intercom,https://routing.spline.de/gtfs/fr_bybus-bayeux-intercom.gtfs.zip
fr_caen-la-mer-reseau-twisto-gtfs-siri,https://routing.spline.de/gtfs/fr_caen-la-mer-reseau-twisto-gtfs-siri.gtfs.zip
fr_ce-jeu-de-donnees-contient-la-liste-des-arrets-des-horaires-et-des-parcours-theoriques-du-reseau-de-transport-urbain-et-interurbain-de-vrm,https://routing.spline.de/gtfs/fr_ce-jeu-de-donnees-contient-la-liste-des-arrets-des-horaires-et-des-parcours-theoriques-du-reseau-de-transport-urbain-et-interurbain-de-vrm.gtfs.zip
fr_cherpa-horaires-lignes-regulieres,https://routing.spline.de/gtfs/fr_cherpa-horaires-lignes-regulieres.gtfs.zip
fr_colibri-horaires-theoriques-et-temps-reel-du-reseau-de-transport-urbain-de-la-ccmp,https://routing.spline.de/gtfs/fr_colibri-horaires-theoriques-et-temps-reel-du-reseau-de-transport-urbain-de-la-ccmp.gtfs.zip
fr_coqueligo-tad,https://routing.spline.de/gtfs/fr_coqueligo-tad.gtfs.zip
fr_coralie-concarneau-cornouaille-agglomeration-transport,https://routing.spline.de/gtfs/fr_coralie-concarneau-cornouaille-agglomeration-transport.gtfs.zip
fr_cosibus-coutances-mer-et-bocage,https://routing.spline.de/gtfs/fr_cosibus-coutances-mer-et-bocage.gtfs.zip
fr_ctlb-donnees-theoriques-et-rt-aix-les-bains-lac-du-bourget,https://routing.spline.de/gtfs/fr_ctlb-donnees-theoriques-et-rt-aix-les-bains-lac-du-bourget.gtfs.zip
fr_deepmob-dieppe-maritime,https://routing.spline.de/gtfs/fr_deepmob-dieppe-maritime.gtfs.zip
fr_donnees-de-mobilite,https://routing.spline.de/gtfs/fr_donnees-de-mobilite.gtfs.zip
fr_donnees-de-transport-en-commun-reseau-altigo-communaute-de-communes-du-brianconnais-format-gtfs,https://routing.spline.de/gtfs/fr_donnees-de-transport-en-commun-reseau-altigo-communaute-de-communes-du-brianconnais-format-gtfs.gtfs.zip
fr_donnees-du-reseau-alterneo,https://routing.spline.de/gtfs/fr_donnees-du-reseau-alterneo.gtfs.zip
fr_donnees-du-reseau-evad-1,https://routing.spline.de/gtfs/fr_donnees-du-reseau-evad-1.gtfs.zip
fr_donnees-gtfs-du-reseau-de-transport-public-cara-bus,https://routing.spline.de/gtfs/fr_donnees-gtfs-du-reseau-de-transport-public-cara-bus.gtfs.zip
fr_donnees-gtfs-du-reseau-de-transports-public-du-grand-cahors,https://routing.spline.de/gtfs/fr_donnees-gtfs-du-reseau-de-transports-public-du-grand-cahors.gtfs.zip
fr_donnees-gtfs-reseau-tuc-communaute-dagglomeration-de-cambrai,https://routing.spline.de/gtfs/fr_donnees-gtfs-reseau-tuc-communaute-dagglomeration-de-cambrai.gtfs.zip
fr_donnees-statiques-et-temps-reel-des-lignes-26-et-530-du-reseau-astuce-metropole-rouen-normandie,https://routing.spline.de/gtfs/fr_donnees-statiques-et-temps-reel-des-lignes-26-et-530-du-reseau-astuce-metropole-rouen-normandie.gtfs.zip
fr_donnees-statiques-et-temps-reel-des-lignes-sur-le-secteur-delbeuf-du-reseau-astuce-metropole-rouen-normandie,https://routing.spline.de/gtfs/fr_donnees-statiques-et-temps-reel-des-lignes-sur-le-secteur-delbeuf-du-reseau-astuce-metropole-rouen-normandie.gtfs.zip
fr_donnees-statiques-et-temps-reel-du-reseau-astuce-metropole-rouen-normandie,https://routing.spline.de/gtfs/fr_donnees-statiques-et-temps-reel-du-reseau-astuce-metropole-rouen-normandie.gtfs.zip
fr_donnees-statiques-et-temps-reels-reseau-envia,https://routing.spline.de/gtfs/fr_donnees-statiques-et-temps-reels-reseau-envia.gtfs.zip
fr_donnees-tcat-troyes-champagne-metropole-1,https://routing.spline.de/gtfs/fr_donnees-tcat-troyes-champagne-metropole-1.gtfs.zip
fr_donnees-theoriques-du-reseau-de-transport-a-la-demande-allotic-communaute-dagglomeration-de-la-region-de-compiegne-et-de-la-basse-automne,https://routing.spline.de/gtfs/fr_donnees-theoriques-du-reseau-de-transport-a-la-demande-allotic-communaute-dagglomeration-de-la-region-de-compiegne-et-de-la-basse-automne.gtfs.zip
fr_donnees-theoriques-du-reseau-flexobus-communaute-de-communes-de-laire-cantilienne,https://routing.spline.de/gtfs/fr_donnees-theoriques-du-reseau-flexobus-communaute-de-communes-de-laire-cantilienne.gtfs.zip
fr_donnees-theoriques-du-reseau-urbain-de-flers-agglo-au-format-gtfs,https://routing.spline.de/gtfs/fr_donnees-theoriques-du-reseau-urbain-de-flers-agglo-au-format-gtfs.gtfs.zip
fr_donnees-theoriques-et-temps-reel-du-reseau-corolis-urbain-communaute-dagglomeration-du-beauvaisis,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel-du-reseau-corolis-urbain-communaute-dagglomeration-du-beauvaisis.gtfs.zip
fr_donnees-theoriques-et-temps-reel-du-reseau-cypre-communaute-de-communes-du-pays-de-valois,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel-du-reseau-cypre-communaute-de-communes-du-pays-de-valois.gtfs.zip
fr_donnees-theoriques-et-temps-reel-du-reseau-duc-communaute-de-communes-de-laire-cantilienne,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel-du-reseau-duc-communaute-de-communes-de-laire-cantilienne.gtfs.zip
fr_donnees-theoriques-et-temps-reel-du-reseau-la-navette-communaute-de-communes-de-laire-cantilienne,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel-du-reseau-la-navette-communaute-de-communes-de-laire-cantilienne.gtfs.zip
fr_donnees-theoriques-et-temps-reel-du-reseau-libbus-communaute-de-communes-du-pays-noyonnais,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel-du-reseau-libbus-communaute-de-communes-du-pays-noyonnais.gtfs.zip
fr_donnees-theoriques-et-temps-reel-du-reseau-tic-interurbain-communaute-dagglomeration-de-la-region-de-compiegne-et-de-la-basse-automne,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel-du-reseau-tic-interurbain-communaute-dagglomeration-de-la-region-de-compiegne-et-de-la-basse-automne.gtfs.zip
fr_donnees-theoriques-et-temps-reel-du-reseau-tic-urbain-communaute-dagglomeration-de-la-region-de-compiegne-et-de-la-basse-automne,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel-du-reseau-tic-urbain-communaute-dagglomeration-de-la-region-de-compiegne-et-de-la-basse-automne.gtfs.zip
fr_donnees-theoriques-et-temps-reel-du-reseau-tohm-communaute-de-communes-des-pays-doise-et-dhalatte,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel-du-reseau-tohm-communaute-de-communes-des-pays-doise-et-dhalatte.gtfs.zip
fr_donnees-theoriques-et-temps-reel,https://routing.spline.de/gtfs/fr_donnees-theoriques-et-temps-reel.gtfs.zip
fr_donnees-theoriques-gtfs-et-temps-reel-siri-lite-du-reseau-cts,https://routing.spline.de/gtfs/fr_donnees-theoriques-gtfs-et-temps-reel-siri-lite-du-reseau-cts.gtfs.zip
fr_donnees-transport-du-reseau-artis,https://routing.spline.de/gtfs/fr_donnees-transport-du-reseau-artis.gtfs.zip
fr_dreux-offre-theorique-mobilite-reseau-urbain,https://routing.spline.de/gtfs/fr_dreux-offre-theorique-mobilite-reseau-urbain.gtfs.zip
fr_ecla-lons-agglo-mobilites,https://routing.spline.de/gtfs/fr_ecla-lons-agglo-mobilites.gtfs.zip
fr_elios-transports-urbains-du-grand-villeneuvois,https://routing.spline.de/gtfs/fr_elios-transports-urbains-du-grand-villeneuvois.gtfs.zip
fr_eveole-douai-reseau-bus-du-syndicat-mixte-des-transports-du-douaisis-smtd,https://routing.spline.de/gtfs/fr_eveole-douai-reseau-bus-du-syndicat-mixte-des-transports-du-douaisis-smtd.gtfs.zip
fr_evolity-horaires-theoriques-de-transport-public,https://routing.spline.de/gtfs/fr_evolity-horaires-theoriques-de-transport-public.gtfs.zip
fr_export-quotidien-au-format-gtfs-du-reseau-de-transport-lignes-d-azur,https://routing.spline.de/gtfs/fr_export-quotidien-au-format-gtfs-du-reseau-de-transport-lignes-d-azur.gtfs.zip
fr_fiches-horaires-reseau-urbain-mio-ccmillaugrandscausses,https://routing.spline.de/gtfs/fr_fiches-horaires-reseau-urbain-mio-ccmillaugrandscausses.gtfs.zip
fr_fichier-des-donnees-theoriques-du-reseau-idelis-au-format-gtfs,https://routing.spline.de/gtfs/fr_fichier-des-donnees-theoriques-du-reseau-idelis-au-format-gtfs.gtfs.zip
fr_fichier-des-donnees-theoriques-du-reseau-scolaris-au-format-gtfs,https://routing.spline.de/gtfs/fr_fichier-des-donnees-theoriques-du-reseau-scolaris-au-format-gtfs.gtfs.zip
fr_fichiers-gtfs-eurometropole-de-metz,https://routing.spline.de/gtfs/fr_fichiers-gtfs-eurometropole-de-metz.gtfs.zip
fr_ficibus-fecamp-caux-littoral,https://routing.spline.de/gtfs/fr_ficibus-fecamp-caux-littoral.gtfs.zip
fr_fil-bleu-syndicat-des-mobilites-gtfs-gtfs-rt,https://routing.spline.de/gtfs/fr_fil-bleu-syndicat-des-mobilites-gtfs-gtfs-rt.gtfs.zip
fr_filibus-urbain,https://routing.spline.de/gtfs/fr_filibus-urbain.gtfs.zip
fr_finistair-region-bretagne,https://routing.spline.de/gtfs/fr_finistair-region-bretagne.gtfs.zip
fr_fr-200052264-t0001-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0001-0000-1.gtfs.zip
fr_fr-200052264-t0002-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0002-0000-1.gtfs.zip
fr_fr-200052264-t0003-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0003-0000-1.gtfs.zip
fr_fr-200052264-t0004-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0004-0000-1.gtfs.zip
fr_fr-200052264-t0005-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0005-0000-1.gtfs.zip
fr_fr-200052264-t0006-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0006-0000-1.gtfs.zip
fr_fr-200052264-t0007-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0007-0000-1.gtfs.zip
fr_fr-200052264-t0008-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0008-0000-1.gtfs.zip
fr_fr-200052264-t0009-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0009-0000-1.gtfs.zip
fr_fr-200052264-t0010-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0010-0000-1.gtfs.zip
fr_fr-200052264-t0011-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0011-0000-1.gtfs.zip
fr_fr-200052264-t0012-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0012-0000-1.gtfs.zip
fr_fr-200052264-t0014-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0014-0000-1.gtfs.zip
fr_fr-200052264-t0015-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0015-0000-1.gtfs.zip
fr_fr-200052264-t0016-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0016-0000-1.gtfs.zip
fr_fr-200052264-t0017-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0017-0000-1.gtfs.zip
fr_fr-200052264-t0020-0000-1,https://routing.spline.de/gtfs/fr_fr-200052264-t0020-0000-1.gtfs.zip
